T_ms,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
3.318,-0.02251680448764496,-0.013353162140296915,0.0233150383382332,0.022628875016197605,-0.018436578171091445,0.0,0.0,-0.03687315634218289,-0.013353162140296915,-0.012807711384342056,0.018436578171091445,-0.013353162140296915
3.32,-0.02501405411286833,-0.015850346709879566,0.020818097763725757,0.025125991224125146,-0.018436578171091445,0.0,0.0,-0.03687315634218289,-0.015850346709879566,-0.015305545300063285,0.018436578171091445,-0.015850346709879566
3.322,-0.027511303738092224,-0.018347531279462745,0.018436578171091445,0.027623107432053214,-0.018436578171091445,0.0,0.0,-0.03687315634218289,-0.018347531279462745,-0.01780337921578399,0.018436578171091445,-0.018347531279462745
3.324,-0.02765486725663717,-0.016028440493137494,0.018436578171091445,0.02518951087329358,-0.018436578171091445,0.0,0.0,-0.03928129402013684,-0.018436578171091445,-0.02030121313150522,0.020844715849045396,-0.018436578171091445
3.326,-0.02765486725663717,-0.013531255923554317,0.018436578171091445,0.022692394665365514,-0.018436578171091445,0.0,0.0,-0.04177847858972002,-0.018436578171091445,-0.022799047047226448,0.02334190041862857,-0.018436578171091445
3.328,-0.02765486725663717,-0.01103407135397114,0.018436578171091445,0.020195278457437973,-0.018436578171091445,0.0,0.0,-0.044275663159303195,-0.018436578171091445,-0.025296880962947153,0.02583908498821175,-0.018436578171091445
3.33,-0.02765486725663717,-0.009218289085545723,0.019321472365447054,0.01917499409267246,-0.018436578171091445,0.0,0.0,-0.04609144542772861,-0.018436578171091445,-0.027794714878668383,0.02765486725663717,-0.018436578171091445
3.332,-0.02765486725663717,-0.009218289085545723,0.0218184129399545,0.021672110300600525,-0.018436578171091445,0.0,0.0,-0.04609144542772861,-0.018436578171091445,-0.030292548794389088,0.02765486725663717,-0.018436578171091445
3.334,-0.02765486725663717,-0.009218289085545723,0.02431535351446142,0.024169226508528065,-0.018436578171091445,0.0,0.0,-0.04609144542772861,-0.018436578171091445,-0.03279038271011032,0.02765486725663717,-0.018436578171091445
3.336,-0.02765486725663717,-0.009218289085545723,0.02681229408896886,0.026666342716456133,-0.018436578171091445,0.0,0.0,-0.04609144542772861,-0.018436578171091445,-0.03528821662583102,0.02765486725663717,-0.018436578171091445
3.338,-0.0262570119444845,-0.010670140579488894,0.02765486725663717,0.026146275588890662,-0.018436578171091445,0.0034317122398057304,0.0,-0.04609144542772861,-0.018436578171091445,-0.035960262142813525,0.029106718750580338,-0.018436578171091445
3.34,-0.023759762319260608,-0.013167325149072071,0.02765486725663717,0.023649159380962594,-0.018436578171091445,0.008425445223245627,0.0,-0.04609144542772861,-0.018436578171091445,-0.03346242822709282,0.031603903320163516,-0.018436578171091445
3.342,-0.021262512694037238,-0.015664509718654723,0.02765486725663717,0.021152043173035054,-0.018436578171091445,0.01341917820668657,0.0,-0.04609144542772861,-0.018436578171091445,-0.03096459431137159,0.03410108788974617,-0.018436578171091445
3.344,-0.018765263068813345,-0.0181616942882379,0.02765486725663717,0.01865492696510751,-0.018436578171091445,0.018412911190127515,0.0,-0.04609144542772861,-0.018436578171091445,-0.028466760395650884,0.036598272459329347,-0.018436578171091445
3.346,-0.018436578171091445,-0.013991976797632182,0.02523102663731555,0.018436578171091445,-0.016157810757179446,0.01595154516985294,0.0,-0.04609144542772861,-0.018436578171091445,-0.02765486725663717,0.034650855655453255,-0.018436578171091445
3.348,-0.018436578171091445,-0.008997607658466876,0.02273408606280811,0.018436578171091445,-0.013660694549251904,0.013454678678132992,0.0,-0.04609144542772861,-0.018436578171091445,-0.02765486725663717,0.032153671085870604,-0.018436578171091445
3.35,-0.018436578171091445,-0.004003238519300523,0.02023714548830119,0.018436578171091445,-0.011163578341323838,0.01095781218641252,0.0,-0.04609144542772861,-0.018436578171091445,-0.02765486725663717,0.02965648651628743,-0.018436578171091445
3.352,-0.01799455365346454,0.0,0.018436578171091445,0.017884751218942018,-0.009218289085545723,0.008460945694692048,0.0,-0.04609144542772861,-0.018436578171091445,-0.02765486725663717,0.028150432566569558,-0.018436578171091445
3.354,-0.01549730402824117,0.0,0.018436578171091445,0.015387635011014476,-0.009218289085545723,0.005964079202971576,0.0,-0.04609144542772861,-0.018436578171091445,-0.030113854610682826,0.030647617136152737,-0.018436578171091445
3.356,-0.013000054403017276,0.0,0.018436578171091445,0.01289051880308641,-0.009218289085545723,0.0034672127112516282,0.0,-0.04609144542772861,-0.018436578171091445,-0.03261168852640406,0.03314480170573539,-0.018436578171091445
3.358,-0.010502804777793381,0.0,0.018436578171091445,0.010393402595158868,-0.009218289085545723,0.0009703462195311562,0.0,-0.04609144542772861,-0.018436578171091445,-0.035109522442124765,0.03564198627531857,-0.018436578171091445
3.36,-0.010431023018521434,0.0,0.018436578171091445,0.010540291783860643,-0.009218289085545723,0.0,0.0,-0.04482543092501028,-0.018436578171091445,-0.03687315634218289,0.03687315634218289,-0.018436578171091445
3.362,-0.012928272643745327,0.0,0.018436578171091445,0.013037407991788184,-0.009218289085545723,0.0,0.0,-0.04232824635542711,-0.018436578171091445,-0.03687315634218289,0.03687315634218289,-0.018436578171091445
3.364,-0.015425522268968697,0.0,0.018436578171091445,0.01553452419971625,-0.009218289085545723,0.0,0.0,-0.03983106178584393,-0.018436578171091445,-0.03687315634218289,0.03687315634218289,-0.018436578171091445
3.366,-0.017922771894192592,0.0,0.018436578171091445,0.018031640407643792,-0.009218289085545723,0.0,0.0,-0.03733387721626128,-0.018436578171091445,-0.03687315634218289,0.03687315634218289,-0.018436578171091445
3.368,-0.014469691474442414,0.0,0.018436578171091445,0.018436578171091445,-0.007126110641065834,0.0,0.0,-0.03890962003768768,-0.020473041866596233,-0.03687315634218289,0.03687315634218289,-0.018436578171091445
3.37,-0.009475192223994625,0.0,0.018436578171091445,0.018436578171091445,-0.004628994433137768,0.0,0.0,-0.04140680460727033,-0.022970226436178888,-0.03687315634218289,0.03687315634218289,-0.018436578171091445
3.372,-0.004480692973547886,0.0,0.018436578171091445,0.018436578171091445,-0.0021318782252102257,0.0,0.0,-0.04390398917685351,-0.025467411005762063,-0.03687315634218289,0.03687315634218289,-0.018436578171091445
3.374,0.0,0.00030972831870754815,0.018436578171091445,0.018071340188373607,-0.00036523798271784013,0.0011360150862802503,0.0,-0.04609144542772861,-0.02734513893792962,-0.03687315634218289,0.03625369970476779,-0.018436578171091445
3.376,0.0,0.0028069128882907248,0.018436578171091445,0.015574223980446063,-0.002862354190645382,0.006129748069721194,0.0,-0.04609144542772861,-0.024847954368346442,-0.03687315634218289,0.03125933056560144,-0.018436578171091445
3.378,0.0,0.005304097457873378,0.018436578171091445,0.01307710777251852,-0.005359470398572924,0.011123481053162137,0.0,-0.04609144542772861,-0.02235076979876379,-0.03687315634218289,0.026264961426436136,-0.018436578171091445
3.38,0.0,0.007801282027456554,0.018436578171091445,0.010579991564590455,-0.00785658660650099,0.01611721403660203,0.0,-0.04609144542772861,-0.019853585229180612,-0.03687315634218289,0.021270592287269782,-0.018436578171091445
3.382,0.0,0.01137864410853374,0.01971390370381371,0.006947461627780104,-0.008082875356662914,0.018436578171091445,0.0,-0.0450112679162346,-0.018436578171091445,-0.03687315634218289,0.017356400659597437,-0.018436578171091445
3.384,0.0,0.016373013247699044,0.02221084427832063,0.0019532292119239726,-0.005585759148734847,0.018436578171091445,0.0,-0.04251408334665195,-0.018436578171091445,-0.03687315634218289,0.014859216090014784,-0.018436578171091445
3.386,0.0,0.021367382386865398,0.024707784852828076,-0.003041003203931111,-0.0030886429408073057,0.018436578171091445,0.0,-0.04001689877706877,-0.018436578171091445,-0.03687315634218289,0.012362031520431607,-0.018436578171091445
3.388,0.0,0.026361751526030704,0.027204725427334993,-0.008035235619787242,-0.0005915267328792398,0.018436578171091445,0.0,-0.03751971420748612,-0.018436578171091445,-0.03687315634218289,0.009864846950848953,-0.018436578171091445
3.39,0.0,0.02765486725663717,0.029701666001842437,-0.009218289085545723,0.0,0.02054293947690285,0.0,-0.03687315634218289,-0.018436578171091445,-0.03554460393288791,0.003666408972705887,-0.018436578171091445
3.392,0.0,0.02765486725663717,0.032198606576349355,-0.009218289085545723,0.0,0.023039805968623324,0.0,-0.03687315634218289,-0.018436578171091445,-0.0330467700171672,-0.003825144736042071,-0.018436578171091445
3.394,0.0,0.02765486725663717,0.0346955471508568,-0.009218289085545723,0.0,0.025536672460343794,0.0,-0.03687315634218289,-0.018436578171091445,-0.030548936101445972,-0.011316698444791601,-0.018436578171091445
3.396,7.17817592729962e-05,0.02765486725663717,0.036553824959002064,-0.009218289085545723,-0.0001786490132857292,0.027276195561210068,0.00012389132748270485,-0.03674926501470019,-0.018436578171091445,-0.028051102185725266,-0.01880825215353956,-0.018436578171091445
3.398,0.002569031384496366,0.02765486725663717,0.03405688438449514,-0.009218289085545723,-0.002675765221213795,0.02477932906949012,0.0026210758970658817,-0.03425208044511701,-0.018436578171091445,-0.02765486725663717,-0.02629980586228909,-0.018436578171091445
3.4,0.00506628100972026,0.02765486725663717,0.0315599438099877,-0.009218289085545723,-0.005172881429141337,0.022282462577769648,0.005118260466649058,-0.03175489587553383,-0.018436578171091445,-0.02765486725663717,-0.03379135957103862,-0.018436578171091445
3.402,0.007563530634944154,0.02765486725663717,0.02906300323548078,-0.009218289085545723,-0.007669997637068879,0.019785596086049177,0.007615445036231711,-0.02925771130595118,-0.018436578171091445,-0.02765486725663717,-0.04128291327978658,-0.018436578171091445
3.404,0.00753330673630212,0.025866186216098836,0.026566062660973336,-0.007320639566643279,-0.009218289085545723,0.017288729594328704,0.010112629605814888,-0.018711462053945513,-0.013070535049476454,-0.027278055608387117,-0.04519710490745945,-0.02111959973189894
3.406,0.002538807485854332,0.02087181707693353,0.024069122086466416,-0.0023264071507881944,-0.009218289085545723,0.014791863102608757,0.01260981417539754,0.006260383641881013,0.0019125723680194636,-0.024780221692665888,-0.04269992033787679,-0.0286111534406469
3.408,-0.0024556917645924075,0.01587744793776718,0.021572181511958975,0.002667825265067937,-0.009218289085545723,0.012294996610888285,0.015106998744980718,0.03123222933771278,0.016895679785518525,-0.022282387776945183,-0.04020273576829362,-0.03610270714939643
3.41,-0.007450191015040195,0.010883078798601873,0.019075240937452054,0.007662057680923021,-0.009218289085545723,0.009798130119167813,0.01760418331456337,0.05620407503353931,0.031878787203014444,-0.019784553861223953,-0.03770555119871097,-0.04359426085814439
3.412,-0.010831489675516328,0.005888709659435519,0.018436578171091445,0.010937289591162438,-0.009218289085545723,0.007301263627447342,0.020101367884146546,0.07951113101631598,0.050191474046623705,-0.010387570591970395,-0.025219628350797177,-0.04775623514078371
3.414,-0.013328739300740224,0.0008943405202691654,0.018436578171091445,0.01343440579908998,-0.009218289085545723,0.004804397135727394,0.022598552453729725,0.10198579214256456,0.07016895060328912,0.0070972668180745435,-0.00773933636371494,-0.05025341971036689
3.416,-0.015825988925963593,-0.00410002861889614,0.018436578171091445,0.015931522007017522,-0.009218289085545723,0.002307530644006922,0.025095737023312376,0.12446045326880845,0.09014642715995035,0.02458210422812315,0.009740955623363629,-0.05275060427994954
3.418,-0.018323238551187487,-0.009094397758062494,0.01856738861721384,0.018428638214945586,-0.009218289085545723,0.0,0.027592921592895555,0.14693511439505702,0.11012390371661576,0.04206694163816809,0.027221247610445868,-0.05524778884953272
3.42,-0.023204398181731315,-0.011653527991386761,0.02106432919172128,0.023414930674654815,-0.011707465337327408,0.0,0.00817295600990886,0.2010678812972344,0.15932424714336943,0.06147468385114356,0.09827679552602728,0.0031359992269105845
3.422,-0.028198897432178054,-0.014150712560969938,0.0235612697662282,0.028409163090510944,-0.014204581545255472,0.0,-0.011804520546756554,0.2560059418280643,0.20926793853503298,0.0814573551769092,0.1706951480439394,0.06306842889690682
3.424,-0.033193396682625845,-0.01664789713055259,0.026058210340735643,0.03340339550636603,-0.016701697753183014,0.0,-0.031781997103417774,0.31094400235888264,0.259211629926686,0.10144002650267904,0.24311350056183634,0.1230008585668905
3.426,-0.03753052613762774,-0.019853585229180088,0.026754583598031772,0.037635392132202,-0.019198813961110558,-0.0019170254580983808,-0.05317648071817183,0.3552545099540477,0.29852776838268474,0.12479069472568906,0.30277878955695064,0.17372274235931054
3.428,-0.04002777576285163,-0.024847954368345394,0.024257643023524327,0.04013250834013007,-0.021695930169038622,-0.0069107584415393246,-0.07814832641399837,0.3727348019411263,0.311013691230598,0.1872365426187198,0.33024781982235984,0.20119177262471974
3.43,-0.042525025388075004,-0.02984232350751175,0.02176070244901741,0.04262962454805761,-0.024193046376966166,-0.01190449142497922,-0.10312017210983013,0.3902150939282085,0.3234996140785139,0.24968239051173743,0.3577168500877748,0.22866080289013468
3.432,-0.0450222750132989,-0.0348366926466781,0.019263761874509965,0.045126740755985675,-0.02669016258489423,-0.016898224408420162,-0.1280920178056619,0.40769538591529075,0.33598553692642974,0.31212823840476817,0.38518588035318974,0.2561298331555496
3.434,-0.04751952463852226,-0.03687315634218289,0.018436578171091445,0.04762385696391322,-0.02918727879282177,-0.018436578171091445,-0.14419014717050688,0.38524395441295234,0.3248082162250589,0.357093133543911,0.4037811942876174,0.2835988634209588
3.436,-0.05001677426374616,-0.03687315634218289,0.018436578171091445,0.050120973171841283,-0.031684395000749835,-0.018436578171091445,-0.1541788854488396,0.3353002630212888,0.2973391859596439,0.3745779709539596,0.41626711713553327,0.3110678936863737
3.438,-0.05251402388896953,-0.03687315634218289,0.018436578171091445,0.05261808937976883,-0.03418151120867738,-0.018436578171091445,-0.1641676237271702,0.28535657162963574,0.2698701556942348,0.3920628083640082,0.4287530399834465,0.3385369239517829
3.44,-0.05501127351419342,-0.03687315634218289,0.018436578171091445,0.055115205587696364,-0.03667862741660492,-0.018436578171091445,-0.17415636200550288,0.23541288023797222,0.24240112542881984,0.40954764577405317,0.4412389628313624,0.3660059542171979
3.442,-0.05530973451327434,-0.039122558256799084,0.018436578171091445,0.05530973451327434,-0.03687315634218289,-0.018436578171091445,-0.1931427079422983,0.1652245716147734,0.1901886741026325,0.4061019557534545,0.39973923972848696,0.3732303672510613
3.444,-0.05530973451327434,-0.04161974282638226,0.018436578171091445,0.05530973451327434,-0.03687315634218289,-0.018436578171091445,-0.2131201844989637,0.09280621909686128,0.1352506135718026,0.39361278617485096,0.3522927329064066,0.37822473639022763
3.446,-0.05530973451327434,-0.044116927395964914,0.018436578171091445,0.05530973451327434,-0.03687315634218289,-0.018436578171091445,-0.23309766105562493,0.020387866578964353,0.08031255304098425,0.38112361659624483,0.3048462260843362,0.383219105529393
